"VEHICLE_HAL_ID";"VEHICLE_HAL_SRC";"RENTAL_OBJECT_HAL_ID";"RENTAL_OBJECT_HAL_SRC";"VEHICLE_MODEL_TYPE";"VEHICLE_MANUFACTURER_NAME";"VEHICLE_MODEL_NAME";"VEHICLE_TYPE_NAME";"VIN";"REGISTRATION_PLATE";"KW";"INITIAL_MILEAGE";"FUEL_TYPE_NAME";"FUEL_TYPE_OTA";"OWNERSHIP_TYPE";"CAPACITY_AMOUNT";"FZ_ID";"DB_NR";"SERIAL_NUMBER";"ACCESS_CONTROL_COMPONENT_TYPE";"COMPANY";"COMPANY_GROUP"
"110561";"cab_fahrrad";"450572";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110562";"cab_fahrrad";"571398";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110563";"cab_fahrrad";"493202";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110564";"cab_fahrrad";"551871";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110565";"cab_fahrrad";"562249";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110566";"cab_fahrrad";"518067";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110567";"cab_fahrrad";"572385";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110568";"cab_fahrrad";"549045";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110569";"cab_fahrrad";"572804";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110570";"cab_fahrrad";"552840";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110571";"cab_fahrrad";"570589";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110572";"cab_fahrrad";"570323";"autopos";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"";"";"";"";"K";"";"";"";"";"";"StadtRAD Hamburg";"Call a Bike"
"110573";"cab_fahrrad";"574716";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110574";"cab_fahrrad";"573791";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110575";"cab_fahrrad";"176581";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110576";"cab_fahrrad";"576702";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110577";"cab_fahrrad";"212358";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110578";"cab_fahrrad";"566558";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110579";"cab_fahrrad";"572936";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110580";"cab_fahrrad";"564255";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110581";"cab_fahrrad";"576094";"autopos";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"";"";"";"";"K";"";"";"";"";"";"StadtRAD Hamburg";"Call a Bike"
"110582";"cab_fahrrad";"558336";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110583";"cab_fahrrad";"579137";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110584";"cab_fahrrad";"540215";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110585";"cab_fahrrad";"569572";"autopos";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"";"";"";"";"K";"";"";"";"";"";"StadtRAD Hamburg";"Call a Bike"
"110586";"cab_fahrrad";"563167";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110587";"cab_fahrrad";"549657";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110588";"cab_fahrrad";"565806";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110589";"cab_fahrrad";"560609";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110590";"cab_fahrrad";"528511";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110591";"cab_fahrrad";"564254";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110592";"cab_fahrrad";"568504";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110593";"cab_fahrrad";"579363";"autopos";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"";"";"";"";"K";"";"";"";"";"";"StadtRAD Hamburg";"Call a Bike"
"110594";"cab_fahrrad";"346442";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110595";"cab_fahrrad";"574923";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110596";"cab_fahrrad";"578159";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110597";"cab_fahrrad";"577671";"autopos";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"";"";"";"";"K";"";"";"";"";"";"StadtRAD Hamburg";"Call a Bike"
"110598";"cab_fahrrad";"539288";"autopos";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"";"";"";"";"K";"";"";"";"";"";"StadtRAD Hamburg";"Call a Bike"
"110599";"cab_fahrrad";"567037";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110600";"cab_fahrrad";"569685";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110601";"cab_fahrrad";"572858";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110602";"cab_fahrrad";"565121";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110603";"cab_fahrrad";"549428";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110604";"cab_fahrrad";"569753";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110605";"cab_fahrrad";"457233";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110606";"cab_fahrrad";"505510";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110607";"cab_fahrrad";"556956";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110608";"cab_fahrrad";"578888";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110609";"cab_fahrrad";"572538";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110610";"cab_fahrrad";"578910";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110611";"cab_fahrrad";"574841";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110612";"cab_fahrrad";"523143";"autopos";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"";"";"";"";"K";"";"";"";"";"";"StadtRAD Hamburg";"Call a Bike"
"110613";"cab_fahrrad";"574550";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110614";"cab_fahrrad";"574422";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110615";"cab_fahrrad";"572411";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110616";"cab_fahrrad";"572940";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110617";"cab_fahrrad";"577338";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110618";"cab_fahrrad";"576616";"autopos";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"";"";"";"";"K";"";"";"";"";"";"StadtRAD Hamburg";"Call a Bike"
"110619";"cab_fahrrad";"568074";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110620";"cab_fahrrad";"553866";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110621";"cab_fahrrad";"568925";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110622";"cab_fahrrad";"554491";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110623";"cab_fahrrad";"578730";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110624";"cab_fahrrad";"190754";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110626";"cab_fahrrad";"519618";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110627";"cab_fahrrad";"474480";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110628";"cab_fahrrad";"574849";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110629";"cab_fahrrad";"574298";"autopos";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"";"";"";"";"K";"";"";"";"";"";"StadtRAD Hamburg";"Call a Bike"
"110630";"cab_fahrrad";"569750";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110631";"cab_fahrrad";"570236";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110632";"cab_fahrrad";"576706";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110633";"cab_fahrrad";"576644";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110634";"cab_fahrrad";"524656";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110635";"cab_fahrrad";"544480";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110636";"cab_fahrrad";"223496";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110637";"cab_fahrrad";"576988";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110638";"cab_fahrrad";"567633";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110639";"cab_fahrrad";"549270";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110640";"cab_fahrrad";"561856";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110641";"cab_fahrrad";"346439";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110642";"cab_fahrrad";"558893";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110643";"cab_fahrrad";"565310";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110644";"cab_fahrrad";"576228";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110645";"cab_fahrrad";"547270";"autopos";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"";"";"";"";"K";"";"";"";"";"";"StadtRAD Hamburg";"Call a Bike"
"110646";"cab_fahrrad";"556881";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110647";"cab_fahrrad";"578654";"autopos";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"";"";"";"";"K";"";"";"";"";"";"StadtRAD Hamburg";"Call a Bike"
"110648";"cab_fahrrad";"572058";"autopos";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"";"";"";"";"K";"";"";"";"";"";"StadtRAD Hamburg";"Call a Bike"
"110649";"cab_fahrrad";"567513";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110650";"cab_fahrrad";"547769";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110651";"cab_fahrrad";"324971";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110652";"cab_fahrrad";"567547";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110653";"cab_fahrrad";"558623";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110654";"cab_fahrrad";"518939";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110655";"cab_fahrrad";"574388";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110656";"cab_fahrrad";"549015";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110657";"cab_fahrrad";"451205";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110658";"cab_fahrrad";"565066";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110659";"cab_fahrrad";"565108";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110660";"cab_fahrrad";"477686";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110661";"cab_fahrrad";"568883";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110662";"cab_fahrrad";"247610";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110663";"cab_fahrrad";"477575";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110664";"cab_fahrrad";"553097";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110665";"cab_fahrrad";"578237";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110666";"cab_fahrrad";"568662";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110667";"cab_fahrrad";"562741";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110668";"cab_fahrrad";"559706";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110669";"cab_fahrrad";"75227";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110670";"cab_fahrrad";"551023";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110671";"cab_fahrrad";"568487";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110672";"cab_fahrrad";"575756";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110673";"cab_fahrrad";"562802";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110674";"cab_fahrrad";"574927";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110675";"cab_fahrrad";"500111";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110676";"cab_fahrrad";"466730";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110677";"cab_fahrrad";"576980";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110678";"cab_fahrrad";"527602";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110679";"cab_fahrrad";"537221";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110680";"cab_fahrrad";"537018";"autopos";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"";"";"";"";"K";"";"";"";"";"";"StadtRAD Hamburg";"Call a Bike"
"110681";"cab_fahrrad";"306643";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110682";"cab_fahrrad";"547118";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110683";"cab_fahrrad";"497791";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110684";"cab_fahrrad";"573105";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110685";"cab_fahrrad";"212715";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110686";"cab_fahrrad";"541453";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110687";"cab_fahrrad";"538551";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110688";"cab_fahrrad";"576520";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110689";"cab_fahrrad";"572836";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110690";"cab_fahrrad";"480091";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110691";"cab_fahrrad";"561995";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110692";"cab_fahrrad";"571705";"autopos";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"";"";"";"";"K";"";"";"";"";"";"StadtRAD Hamburg";"Call a Bike"
"110693";"cab_fahrrad";"538420";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110694";"cab_fahrrad";"577332";"autopos";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"";"";"";"";"K";"";"";"";"";"";"StadtRAD Hamburg";"Call a Bike"
"110695";"cab_fahrrad";"567712";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110696";"cab_fahrrad";"560798";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110697";"cab_fahrrad";"473500";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110698";"cab_fahrrad";"557836";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110699";"cab_fahrrad";"554813";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110700";"cab_fahrrad";"572741";"autopos";"Fahrrad";"Biketec";"StadtRAD-Look";"StadtRAD";"";"";"";"";"";"";"K";"";"";"";"";"";"StadtRAD Hamburg";"Call a Bike"
"110701";"cab_fahrrad";"558339";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110702";"cab_fahrrad";"576290";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110703";"cab_fahrrad";"529565";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110704";"cab_fahrrad";"545196";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110705";"cab_fahrrad";"562665";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110706";"cab_fahrrad";"552989";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
"110707";"cab_fahrrad";"351755";"autopos";"Fahrrad";"Biketec";"DB-Look";"CallBike";"";"";"";"";"";"";"K";"";"";"";"";"";"Call a Bike";"Call a Bike"
